course_id,course_name,instructor_or_pi,question_id,topic,phase,question,option_A,option_B,option_C,option_D,answer,difficulty,discrimination,student_id,group,score
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q009,Machine Learning,post,What is the key role of machine learning in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,D,0.37,0.8,S1656,D,67.66
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q004,Regression Models,pre,What is the key role of regression models in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,D,0.27,0.82,S1657,C,43.05
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q004,Regression Models,post,What is the key role of regression models in blockchain and fintech systems?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,C,0.29,0.85,S1657,C,66.01
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q028,AI Ethics,pre,What is the key role of ai ethics in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.77,0.74,S1658,C,59.95
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q028,AI Ethics,post,What is the key role of ai ethics in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.74,0.73,S1658,C,74.74
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q023,Neural Networks,pre,What is the key role of neural networks in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,C,0.24,0.91,S1659,A,42.02
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q023,Neural Networks,post,What is the key role of neural networks in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.3,0.91,S1659,A,69.79
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q036,Neural Networks,pre,What is the key role of neural networks in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.78,0.84,S1660,A,48.3
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q036,Neural Networks,post,What is the key role of neural networks in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.76,0.83,S1660,A,63.39
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q053,Regression Models,pre,What is the key role of regression models in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.73,0.7,S1661,A,71.67
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q053,Regression Models,post,What is the key role of regression models in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.7,0.8,S1661,A,96.54
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q041,Data Visualization,pre,What is the key role of data visualization in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.23,0.51,S1662,C,64.95
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q041,Data Visualization,post,What is the key role of data visualization in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.27,0.52,S1662,C,89.93
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q050,AI Ethics,pre,What is the key role of ai ethics in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.79,0.8,S1663,A,79.6
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q050,AI Ethics,post,What is the key role of ai ethics in ai and society?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,A,0.75,0.66,S1663,A,100
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q032,Data Visualization,pre,What is the key role of data visualization in data analytics foundations?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.3,0.78,S1664,A,47.07
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q032,Data Visualization,post,What is the key role of data visualization in data analytics foundations?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.31,0.5,S1664,A,74.93
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q008,Feature Engineering,pre,What is the key role of feature engineering in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.74,0.57,S1665,B,41.03
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q008,Feature Engineering,post,What is the key role of feature engineering in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.88,0.62,S1665,B,61.31
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q037,AI Ethics,pre,What is the key role of ai ethics in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.67,0.59,S1666,A,82.09
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q037,AI Ethics,post,What is the key role of ai ethics in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.75,0.69,S1666,A,99.04
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q031,Neural Networks,pre,What is the key role of neural networks in data analytics foundations?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.41,0.73,S1667,D,67.75
BSDS3001,Data Analytics Foundations,PI: Shihui Feng,Q031,Neural Networks,post,What is the key role of neural networks in data analytics foundations?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,B,0.43,0.8,S1667,D,76.12
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q014,Feature Engineering,pre,What is the key role of feature engineering in ai and society?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.88,0.63,S1668,A,79.54
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q014,Feature Engineering,post,What is the key role of feature engineering in ai and society?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,D,0.88,0.74,S1668,A,90.2
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q025,Data Cleaning,pre,What is the key role of data cleaning in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,A,0.21,0.63,S1669,D,70.87
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q025,Data Cleaning,post,What is the key role of data cleaning in machine learning applications?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,C,0.19,0.63,S1669,D,88.63
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q020,Smart Contracts,pre,What is the key role of smart contracts in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.35,0.92,S1670,B,75.28
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q020,Smart Contracts,post,What is the key role of smart contracts in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.29,0.93,S1670,B,86.61
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q019,Neural Networks,pre,What is the key role of neural networks in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.67,0.7,S1671,C,52.3
BSDS3003,Blockchain and FinTech Systems,Co-I: Kelvin Lo,Q019,Neural Networks,post,What is the key role of neural networks in blockchain and fintech systems?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,C,0.67,0.71,S1671,C,80.37
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q016,Regression Models,pre,What is the key role of regression models in ai and society?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,D,0.49,0.58,S1672,B,63.79
BSDS3004,AI and Society,Instructor: Yuebo Yang,Q016,Regression Models,post,What is the key role of regression models in ai and society?,A) Organizing and managing data effectively,B) Improving model performance and generalization,C) Ensuring ethical implementation of AI,D) Creating decentralized applications,B,0.49,0.62,S1672,B,92
BSDS3002,Machine Learning Applications,Co-I: Jionghao Lin,Q050,Neural Networks,pre,What is the key role of neural networks in machine learning applications?,A) Visualizing trends and distributions,B) Handling missing data and noise,C) Defining and invoking functions,D) Encrypting transactions and wallets,D,0.76,0.58,S1673,D,71.12
