student_id,instrument,week,item_code,response,reflection_text,ai_response,instrument,item_code,subscale,response,week
S1652,SelfEfficacy,10,Q4,3.5,The task was challenging but helped me learn new strategies.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_SelfRegulation_1,SelfRegulation,3,2
S1653,NASA_TLX,9,Q3,4.56,I felt confident during the activity because I planned my steps carefully.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Confidence_2,Confidence,4,2
S1654,NASA_TLX,1,Q8,4.29,I didn’t fully understand the instructions and relied on peers for clarification.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_PD_5,TLX,5,1
S1655,SelfEfficacy,10,Q2,3.93,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_PD_1,TLX,4,1
S1656,SelfEfficacy,3,Q10,2.74,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Persistence_1,Persistence,4,1
S1657,NASA_TLX,8,Q4,2.99,I felt confident during the activity because I planned my steps carefully.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_PD_1,TLX,7,3
S1658,NASA_TLX,6,Q8,4.28,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_Motivation_4,Motivation,3,3
S1659,SelfEfficacy,5,Q5,4.73,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_SelfRegulation_7,SelfRegulation,4,3
S1660,NASA_TLX,5,Q6,2.89,I felt confident during the activity because I planned my steps carefully.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_1,Motivation,4,5
S1661,MSLQ,6,Q3,3.16,I felt confident during the activity because I planned my steps carefully.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Persistence_6,Persistence,4,3
S1662,MSLQ,7,Q10,4.13,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_SelfRegulation_8,SelfRegulation,7,1
S1663,SelfEfficacy,1,Q10,4.11,I struggled to focus and need to improve my time management.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_CognitiveStrategy_2,CognitiveStrategy,7,2
S1664,SelfEfficacy,9,Q2,2.38,I felt confident during the activity because I planned my steps carefully.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_MD_2,TLX,4,2
S1665,SelfEfficacy,3,Q3,4.16,The task was challenging but helped me learn new strategies.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Confidence_8,Confidence,4,5
S1666,MSLQ,4,Q5,3.4,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_PD_8,TLX,5,2
S1667,NASA_TLX,10,Q2,5.64,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Persistence_5,Persistence,2,1
S1668,MSLQ,1,Q10,4.25,I didn’t fully understand the instructions and relied on peers for clarification.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Persistence_8,Persistence,3,4
S1669,NASA_TLX,11,Q1,4.42,The task was challenging but helped me learn new strategies.,You can add more detail about how you planned or revised your approach.,MSLQ,MSLQ_Motivation_1,Motivation,2,3
S1670,MSLQ,10,Q5,4.45,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Persistence_4,Persistence,2,1
S1671,NASA_TLX,3,Q10,2.79,The task was challenging but helped me learn new strategies.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_P_7,TLX,1,4
S1672,MSLQ,2,Q7,5.94,The task was challenging but helped me learn new strategies.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_P_3,TLX,5,2
S1673,SelfEfficacy,2,Q7,2.38,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_7,Motivation,1,5
S1674,MSLQ,1,Q4,4.8,The task was challenging but helped me learn new strategies.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_PD_5,TLX,5,5
S1675,NASA_TLX,8,Q2,4.62,I struggled to focus and need to improve my time management.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Persistence_7,Persistence,4,2
S1676,MSLQ,3,Q10,3.52,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_E_5,TLX,3,3
S1677,MSLQ,3,Q4,4.67,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_Motivation_4,Motivation,6,3
S1678,MSLQ,6,Q2,3.68,I didn’t fully understand the instructions and relied on peers for clarification.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_TD_2,TLX,4,4
S1679,SelfEfficacy,8,Q5,3.32,I felt confident during the activity because I planned my steps carefully.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Persistence_2,Persistence,6,1
S1680,MSLQ,9,Q10,4.47,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Persistence_7,Persistence,5,2
S1681,SelfEfficacy,9,Q2,2.99,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_SelfRegulation_2,SelfRegulation,1,1
S1682,SelfEfficacy,4,Q10,3.78,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Effort_1,Effort,2,4
S1683,MSLQ,5,Q1,3.41,I struggled to focus and need to improve my time management.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Persistence_2,Persistence,4,1
S1684,MSLQ,2,Q6,3.66,I felt confident during the activity because I planned my steps carefully.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_Motivation_2,Motivation,7,3
S1685,MSLQ,11,Q9,4.43,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,SelfEfficacy,SelfEfficacy_Confidence_8,Confidence,2,4
S1686,NASA_TLX,9,Q7,3.41,The task was challenging but helped me learn new strategies.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_MD_4,TLX,1,5
S1687,MSLQ,8,Q6,3.81,I struggled to focus and need to improve my time management.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_E_9,TLX,7,2
S1688,SelfEfficacy,3,Q2,3.5,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_FR_2,TLX,7,1
S1689,MSLQ,11,Q9,5.44,I felt confident during the activity because I planned my steps carefully.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Effort_6,Effort,2,4
S1690,NASA_TLX,12,Q6,4.34,I struggled to focus and need to improve my time management.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Confidence_5,Confidence,3,1
S1691,MSLQ,9,Q1,4.22,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Effort_4,Effort,5,1
S1692,NASA_TLX,3,Q7,4.68,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Confidence_8,Confidence,2,5
S1693,NASA_TLX,9,Q8,3.41,The task was challenging but helped me learn new strategies.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Effort_9,Effort,3,5
S1694,MSLQ,2,Q2,4.86,The task was challenging but helped me learn new strategies.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_SelfRegulation_8,SelfRegulation,3,4
S1695,SelfEfficacy,12,Q7,4.35,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Excellent metacognitive awareness in this response.,MSLQ,MSLQ_CognitiveStrategy_2,CognitiveStrategy,5,5
S1696,NASA_TLX,10,Q6,2.44,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,SelfEfficacy,SelfEfficacy_Persistence_2,Persistence,3,1
S1697,MSLQ,9,Q8,2.57,I felt confident during the activity because I planned my steps carefully.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_TD_6,TLX,3,1
S1698,MSLQ,8,Q3,3.43,I didn’t fully understand the instructions and relied on peers for clarification.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_SelfRegulation_3,SelfRegulation,3,2
S1699,SelfEfficacy,9,Q7,2.68,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_Motivation_7,Motivation,6,1
S1700,NASA_TLX,5,Q3,3.76,I felt confident during the activity because I planned my steps carefully.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_MD_6,TLX,2,5
S1701,NASA_TLX,11,Q9,2.99,I felt confident during the activity because I planned my steps carefully.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_E_5,TLX,2,1
S1702,MSLQ,11,Q5,3.9,I didn’t fully understand the instructions and relied on peers for clarification.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_CognitiveStrategy_8,CognitiveStrategy,2,3
S1703,MSLQ,2,Q10,5.41,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,MSLQ,MSLQ_CognitiveStrategy_7,CognitiveStrategy,7,5
S1704,SelfEfficacy,8,Q9,3.95,The task was challenging but helped me learn new strategies.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_CognitiveStrategy_1,CognitiveStrategy,7,4
S1705,SelfEfficacy,12,Q8,3.7,I struggled to focus and need to improve my time management.,You can add more detail about how you planned or revised your approach.,NASA_TLX,NASA_TLX_P_1,TLX,4,2
S1706,NASA_TLX,6,Q8,4.39,I didn’t fully understand the instructions and relied on peers for clarification.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_SelfRegulation_6,SelfRegulation,2,3
S1707,NASA_TLX,8,Q7,3.3,The task was challenging but helped me learn new strategies.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_TD_5,TLX,6,3
S1708,MSLQ,11,Q10,4.84,I struggled to focus and need to improve my time management.,Good reflection. You identified specific strategies and challenges.,NASA_TLX,NASA_TLX_P_3,TLX,4,4
S1709,NASA_TLX,5,Q5,4.5,The task was challenging but helped me learn new strategies.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_PD_4,TLX,6,3
S1710,SelfEfficacy,10,Q6,4.04,I felt confident during the activity because I planned my steps carefully.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Confidence_7,Confidence,3,2
S1711,SelfEfficacy,2,Q4,4.15,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_MD_8,TLX,7,4
S1712,MSLQ,6,Q2,6.04,The task was challenging but helped me learn new strategies.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Persistence_6,Persistence,6,5
S1713,SelfEfficacy,5,Q5,4.94,The task was challenging but helped me learn new strategies.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Confidence_4,Confidence,2,3
S1714,SelfEfficacy,12,Q8,6.2,The task was challenging but helped me learn new strategies.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Effort_3,Effort,6,1
S1715,SelfEfficacy,12,Q4,4.53,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Confidence_5,Confidence,3,3
S1716,SelfEfficacy,5,Q8,2.53,AI feedback helped me correct my errors quickly and reflect on my reasoning.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_MD_3,TLX,3,5
S1717,MSLQ,1,Q10,3.74,I struggled to focus and need to improve my time management.,Try elaborating more on what worked and what didn’t.,NASA_TLX,NASA_TLX_TD_6,TLX,2,5
S1718,MSLQ,2,Q10,2.3,I didn’t fully understand the instructions and relied on peers for clarification.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_CognitiveStrategy_7,CognitiveStrategy,5,3
S1719,NASA_TLX,8,Q7,4.53,I struggled to focus and need to improve my time management.,Consider connecting your reasoning steps to outcomes.,NASA_TLX,NASA_TLX_FR_1,TLX,2,1
S1720,SelfEfficacy,3,Q6,4.75,The task was challenging but helped me learn new strategies.,Consider connecting your reasoning steps to outcomes.,MSLQ,MSLQ_CognitiveStrategy_1,CognitiveStrategy,5,3
S1721,NASA_TLX,10,Q1,3.11,I felt confident during the activity because I planned my steps carefully.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Confidence_2,Confidence,5,5
S1722,MSLQ,3,Q8,3.34,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,SelfEfficacy,SelfEfficacy_Persistence_9,Persistence,6,5
S1723,MSLQ,8,Q6,4.15,I struggled to focus and need to improve my time management.,You can add more detail about how you planned or revised your approach.,MSLQ,MSLQ_SelfRegulation_6,SelfRegulation,7,1
S1724,MSLQ,8,Q3,2.8,The task was challenging but helped me learn new strategies.,Consider connecting your reasoning steps to outcomes.,SelfEfficacy,SelfEfficacy_Effort_2,Effort,1,2
S1725,MSLQ,2,Q8,2.73,I felt confident during the activity because I planned my steps carefully.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_SelfRegulation_9,SelfRegulation,7,3
S1726,MSLQ,8,Q4,5.24,I felt confident during the activity because I planned my steps carefully.,You can add more detail about how you planned or revised your approach.,SelfEfficacy,SelfEfficacy_Confidence_5,Confidence,1,1
S1727,MSLQ,11,Q6,4.11,I didn’t fully understand the instructions and relied on peers for clarification.,Good reflection. You identified specific strategies and challenges.,MSLQ,MSLQ_SelfRegulation_5,SelfRegulation,4,5
S1728,MSLQ,1,Q5,3.44,I struggled to focus and need to improve my time management.,Excellent metacognitive awareness in this response.,NASA_TLX,NASA_TLX_FR_9,TLX,3,1
