event_id,timestamp,user_id,session_id,sequence_index,event_type,activity_name,page,course_id,course_name,exercise_id,resource_id,reflection_id,device,browser,os,network_type,referrer,latency_ms,error_code,success_flag,dwell_time_sec,session_duration_sec,inactivity_seconds,tab_switch_count
evt_a7dcf1f8eec54ecf,2025-10-05T20:05:35+08:00,S1192,sess_21f97264f3b5,32,write_reflection,Write Reflection,/reflection,BSDS3001,Data Analytics Foundations,,,RF314,Mobile,Chrome,macOS,ethernet,internal_link,203,,0,29.53,775.3,59,0
evt_cff6099b3c744efb,2025-09-25T06:08:21+08:00,S1983,sess_c7eba2910541,30,start_exercise,Start Exercise,/exercise,BSDS3003,Blockchain and FinTech Systems,EX409,,,Laptop,Chrome,Windows,wifi,lms,166,ERR_TIMEOUT,0,12.71,920.1,289,3
evt_72b5050edb4f410b,2025-09-26T00:14:15+08:00,S1402,sess_ffe8d5d31717,23,edit_solution,Edit Solution,/exercise/edit,BSDS3001,Data Analytics Foundations,EX739,,,Mobile,Chrome,macOS,wifi,direct,192,ERR_500,0,1.76,633.7,340,1
evt_7f6a4c49fb914495,2025-10-07T17:53:11+08:00,S1352,sess_09e0a8e1ed44,23,write_reflection,Write Reflection,/reflection,BSDS3003,Blockchain and FinTech Systems,,,RF598,Laptop,Firefox,Linux,wifi,internal_link,135,ERR_TIMEOUT,0,1.51,1174.4,27,1
evt_dd141a7bce7b41fb,2025-10-08T21:34:28+08:00,S1167,sess_2772b7713b6c,16,end_session,End Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Desktop,Firefox,Linux,wifi,lms,136,ERR_500,0,48.37,656.0,22,0
evt_1908ce3784b64a6c,2025-10-05T18:13:51+08:00,S1542,sess_248d5fed2e39,39,submit_solution,Submit Solution,/exercise/submit,BSDS3003,Blockchain and FinTech Systems,EX835,,,Desktop,Safari,macOS,5g,search,161,ERR_VALIDATION,0,18.52,1340.0,93,0
evt_006f3793191a4d79,2025-10-01T19:35:52+08:00,S1878,sess_f92548dbb994,30,submit_solution,Submit Solution,/exercise/submit,BSDS3001,Data Analytics Foundations,EX161,,,Desktop,Chrome,macOS,wifi,email,285,ERR_VALIDATION,0,21.45,683.7,68,1
evt_16dd454c966d4635,2025-09-29T21:27:18+08:00,S1069,sess_dfe046bf5811,35,edit_solution,Edit Solution,/exercise/edit,BSDS3003,Blockchain and FinTech Systems,EX622,,,Desktop,Chrome,iOS,wifi,email,286,,0,16.87,1264.9,145,4
evt_bac83b1c1b824574,2025-10-05T03:46:32+08:00,S1902,sess_bfcac174c69a,38,open_resource,Open Resource,/resources/article,BSDS3001,Data Analytics Foundations,,RES572,,Mobile,Chrome,macOS,ethernet,direct,126,,0,24.72,770.0,76,1
evt_594ea98118fd4762,2025-10-01T05:22:16+08:00,S1408,sess_baeb79285b56,21,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Desktop,Safari,macOS,wifi,email,178,ERR_VALIDATION,0,11.78,790.3,7,1
evt_e95020934b6b4c97,2025-09-27T23:40:20+08:00,S1864,sess_a9b5b4e13803,2,submit_solution,Submit Solution,/exercise/submit,BSDS3003,Blockchain and FinTech Systems,EX698,,,Laptop,Chrome,Linux,wifi,direct,173,,1,34.89,709.1,82,1
evt_117518ca74d04f2e,2025-10-08T00:27:11+08:00,S1755,sess_9f5c6ef29a3c,37,end_session,End Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Tablet,Safari,Linux,wifi,search,101,ERR_TIMEOUT,0,20.67,1357.6,49,1
evt_47f1bee0866f435a,2025-10-01T04:33:21+08:00,S1878,sess_f92548dbb994,16,end_session,End Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Desktop,Chrome,macOS,ethernet,internal_link,109,ERR_TIMEOUT,0,24.35,754.7,63,1
evt_c2afdbfbfb5c4675,2025-10-02T03:48:07+08:00,S1791,sess_d0f0c618cfe7,24,submit_solution,Submit Solution,/exercise/submit,BSDS3002,Machine Learning Applications,EX724,,,Laptop,Chrome,Windows,5g,direct,107,ERR_VALIDATION,0,25.67,1350.6,88,1
evt_66c2f45417ce45aa,2025-09-29T04:44:26+08:00,S1637,sess_3b7db34dad20,20,open_resource,Open Resource,/resources/article,BSDS3001,Data Analytics Foundations,,RES546,,Laptop,Chrome,macOS,4g,direct,240,,0,25.18,1412.6,63,0
evt_c7b5a12c45364d92,2025-09-25T18:00:18+08:00,S1034,sess_b16f65d0d4ba,10,view_hint,View Hint,/exercise/hints,BSDS3002,Machine Learning Applications,,,,Mobile,Chrome,macOS,wifi,internal_link,98,ERR_500,0,29.66,792.0,112,3
evt_82b5a63a911640ad,2025-10-05T01:08:16+08:00,S1649,sess_4773709d34f9,12,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Mobile,Chrome,iOS,ethernet,direct,320,ERR_TIMEOUT,0,22.08,965.6,14,0
evt_a875fb351d5b43d7,2025-09-26T05:07:08+08:00,S1814,sess_5d531aebaf68,1,view_hint,View Hint,/exercise/hints,BSDS3001,Data Analytics Foundations,,,,Laptop,Firefox,Windows,4g,direct,123,ERR_TIMEOUT,0,31.82,105.5,87,3
evt_b18b0fb7b2984f3a,2025-10-09T02:02:03+08:00,S1294,sess_8a100a6a8a42,3,write_reflection,Write Reflection,/reflection,BSDS3004,AI and Society,,,RF382,Mobile,Edge,Windows,4g,direct,151,ERR_500,0,19.03,807.1,8,0
evt_d9ee4554dfe24ba6,2025-10-02T20:10:23+08:00,S1262,sess_7dc1e2fb53f1,3,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Desktop,Edge,Android,wifi,direct,138,ERR_TIMEOUT,0,26.34,648.1,25,0
evt_f58c3a8c9ae14673,2025-10-06T16:54:32+08:00,S1504,sess_dfc43b77ffaa,15,start_session,Start Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,macOS,wifi,direct,43,,0,51.46,1095.4,117,1
evt_fa3fb67e617c46e3,2025-09-28T20:03:58+08:00,S1220,sess_89c6b49ce965,15,edit_solution,Edit Solution,/exercise/edit,BSDS3002,Machine Learning Applications,EX654,,,Laptop,Safari,Windows,wifi,direct,196,,0,11.08,854.1,240,0
evt_e8f5a097cec24a95,2025-10-03T02:49:37+08:00,S1874,sess_96aee0741275,7,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Tablet,Chrome,Windows,wifi,direct,102,ERR_500,0,4.9,618.6,29,0
evt_16ed624d50e541cd,2025-10-02T17:07:50+08:00,S1702,sess_f359c3de7e64,31,end_session,End Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Laptop,Firefox,macOS,5g,direct,40,,0,15.88,723.3,38,0
evt_7283a419d5194613,2025-09-30T02:38:47+08:00,S1421,sess_14130fddf8a1,18,view_hint,View Hint,/exercise/hints,BSDS3002,Machine Learning Applications,,,,Desktop,Chrome,Windows,ethernet,lms,248,ERR_TIMEOUT,0,4.67,479.9,35,0
evt_0c98cb8b6f334897,2025-09-29T03:14:34+08:00,S1812,sess_050d93f099c2,5,end_session,End Session,/dashboard,BSDS3004,AI and Society,,,,Desktop,Chrome,Windows,wifi,direct,93,ERR_TIMEOUT,0,14.89,1377.5,21,0
evt_ec74f65ed1bd4c1f,2025-09-28T00:34:32+08:00,S1866,sess_ba7818ea21a2,38,edit_solution,Edit Solution,/exercise/edit,BSDS3001,Data Analytics Foundations,EX905,,,Desktop,Firefox,macOS,ethernet,direct,126,,0,15.93,1165.9,331,2
evt_83e1fceb77d44e7a,2025-10-01T06:42:32+08:00,S1072,sess_c7ce10ba9bf0,36,start_exercise,Start Exercise,/exercise,BSDS3003,Blockchain and FinTech Systems,EX513,,,Laptop,Edge,macOS,wifi,direct,222,ERR_TIMEOUT,0,22.26,651.9,203,4
evt_9f6c91f5c5914da9,2025-09-27T18:55:29+08:00,S1393,sess_dc9a9a0f265b,11,start_session,Start Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Mobile,Safari,macOS,ethernet,direct,226,,0,12.14,795.6,26,1
evt_8066ad47b128497a,2025-09-25T22:55:38+08:00,S1485,sess_e90b62c170f2,5,edit_solution,Edit Solution,/exercise/edit,BSDS3004,AI and Society,EX690,,,Laptop,Chrome,Linux,4g,direct,218,ERR_500,0,3.19,697.1,426,4
evt_dee47f990ff64638,2025-09-24T16:17:10+08:00,S1811,sess_8382505ca05e,11,write_reflection,Write Reflection,/reflection,BSDS3001,Data Analytics Foundations,,,RF640,Mobile,Firefox,Windows,wifi,internal_link,220,,0,33.23,745.8,71,1
evt_58341bdec0174691,2025-09-26T20:53:58+08:00,S1063,sess_713693d794d1,10,open_resource,Open Resource,/resources/article,BSDS3001,Data Analytics Foundations,,RES356,,Desktop,Safari,Windows,ethernet,lms,83,ERR_VALIDATION,0,19.6,719.4,55,1
evt_ae62bca0d3ec40f1,2025-10-03T00:10:28+08:00,S1778,sess_13e9d31f5c50,10,open_course,Open Course,/course/overview,BSDS3001,Data Analytics Foundations,,,,Laptop,Safari,Windows,wifi,direct,233,,0,24.42,1450.4,44,0
evt_6c9a214fb3a2464e,2025-10-07T03:06:20+08:00,S1614,sess_b080756f286a,15,open_course,Open Course,/course/overview,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Safari,Windows,wifi,search,40,ERR_TIMEOUT,0,56.3,1313.0,97,0
evt_81f5b13662014737,2025-09-27T03:11:10+08:00,S1373,sess_3648b15ce188,25,submit_solution,Submit Solution,/exercise/submit,BSDS3003,Blockchain and FinTech Systems,EX980,,,Laptop,Chrome,Linux,4g,lms,89,ERR_500,0,15.96,759.0,53,1
evt_0c6f2fcc0cb04fcd,2025-10-06T00:40:05+08:00,S1051,sess_1cfdd12259e3,22,submit_solution,Submit Solution,/exercise/submit,BSDS3002,Machine Learning Applications,EX252,,,Laptop,Chrome,macOS,wifi,lms,143,ERR_500,0,20.12,52.7,3,1
evt_b1475bba306c4a8e,2025-09-26T05:06:20+08:00,S1367,sess_d851a22c86b0,5,open_course,Open Course,/course/overview,BSDS3001,Data Analytics Foundations,,,,Tablet,Chrome,macOS,wifi,direct,40,,0,19.35,1297.3,21,1
evt_c346b81062c04da1,2025-09-30T23:30:25+08:00,S1652,sess_a23bbca1e74e,17,submit_solution,Submit Solution,/exercise/submit,BSDS3001,Data Analytics Foundations,EX763,,,Laptop,Safari,macOS,wifi,lms,208,,1,38.25,1216.7,86,0
evt_ed8cd5ef83494a21,2025-10-01T02:16:25+08:00,S1007,sess_5f927a07f6e8,10,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES255,,Laptop,Safari,Android,wifi,lms,123,,0,28.43,1071.4,110,1
evt_1252322563264e42,2025-10-02T18:10:17+08:00,S1511,sess_16e138755100,18,start_session,Start Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Desktop,Chrome,Windows,wifi,direct,181,,0,2.46,249.2,108,0
evt_0ccbec943cd94d42,2025-09-27T22:55:10+08:00,S1332,sess_70b532ae0874,4,view_hint,View Hint,/exercise/hints,BSDS3001,Data Analytics Foundations,,,,Desktop,Chrome,Windows,ethernet,direct,340,ERR_500,0,20.27,951.0,67,3
evt_4d083f68d45042ab,2025-09-25T04:02:08+08:00,S1141,sess_eb7d7c29193c,34,open_course,Open Course,/course/overview,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Chrome,Windows,wifi,email,233,,0,35.84,1081.5,61,0
evt_26692212b57c419c,2025-10-02T20:15:14+08:00,S1508,sess_82348ab4a552,30,open_resource,Open Resource,/resources/article,BSDS3002,Machine Learning Applications,,RES791,,Desktop,Chrome,Windows,wifi,direct,261,,0,32.75,352.0,86,0
evt_d2ee4e1f8ff84267,2025-10-04T06:38:11+08:00,S1730,sess_50d8a08c758e,25,start_session,Start Session,/dashboard,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Chrome,Windows,wifi,email,49,,0,29.22,237.4,118,0
evt_d08459e00c5a4098,2025-09-25T04:15:07+08:00,S1365,sess_c6b60040c300,25,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Desktop,Chrome,Windows,wifi,direct,169,,0,4.42,815.7,52,0
evt_8f674b1b074c4947,2025-09-29T17:48:13+08:00,S1384,sess_86a8fcc5c03e,36,start_session,Start Session,/dashboard,BSDS3004,AI and Society,,,,Laptop,Chrome,Android,ethernet,direct,303,ERR_VALIDATION,0,19.15,1142.1,72,1
evt_91904e7c1cd9458c,2025-10-03T22:23:48+08:00,S1513,sess_2d602e4d8205,11,edit_solution,Edit Solution,/exercise/edit,BSDS3003,Blockchain and FinTech Systems,EX355,,,Desktop,Edge,macOS,wifi,email,136,,0,6.02,925.9,13,3
evt_48b633f431a048d6,2025-09-28T02:07:45+08:00,S1099,sess_5bc2e9276612,24,view_analytics,View Analytics,/analytics/progress,BSDS3002,Machine Learning Applications,,,,Desktop,Chrome,Windows,ethernet,lms,184,ERR_500,0,10.55,674.5,6,0
evt_d2e1dc81d49e47c6,2025-09-27T02:24:12+08:00,S1379,sess_0593fd693733,34,write_reflection,Write Reflection,/reflection,BSDS3003,Blockchain and FinTech Systems,,,RF933,Laptop,Firefox,Windows,wifi,lms,189,,0,13.22,1479.8,51,0
evt_b3f88f87f99e48ca,2025-10-06T21:06:20+08:00,S1612,sess_9f9e7eac9732,36,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF734,Mobile,Chrome,Windows,wifi,direct,378,,0,20.11,1182.7,117,0
evt_6320450566d24f73,2025-10-07T19:09:38+08:00,S1287,sess_88f890cd62b2,5,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Mobile,Safari,Windows,ethernet,email,233,ERR_500,0,18.48,213.2,89,1
evt_557e1cba770541fc,2025-10-02T05:09:42+08:00,S1540,sess_54200f81ac0c,25,start_exercise,Start Exercise,/exercise,BSDS3001,Data Analytics Foundations,EX680,,,Laptop,Chrome,Windows,wifi,direct,142,ERR_TIMEOUT,0,18.29,468.2,292,4
evt_bb1d556b49b24b3e,2025-10-06T05:18:50+08:00,S1419,sess_1afe6720f866,19,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Laptop,Chrome,Windows,wifi,direct,237,,0,22.86,992.0,85,1
evt_1a941085edec4106,2025-09-27T05:18:14+08:00,S1968,sess_2c9e19e5da9b,40,open_resource,Open Resource,/resources/article,BSDS3004,AI and Society,,RES129,,Laptop,Safari,Windows,wifi,direct,221,,0,6.96,1154.0,65,1
evt_305e7337a6bc4f33,2025-10-06T03:03:29+08:00,S1684,sess_8fc6112a4ae9,11,open_resource,Open Resource,/resources/article,BSDS3003,Blockchain and FinTech Systems,,RES742,,Tablet,Firefox,macOS,ethernet,lms,244,ERR_500,0,38.7,960.1,5,1
evt_74f8f204518341da,2025-09-25T21:05:51+08:00,S1635,sess_54b1be1905de,22,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF823,Mobile,Safari,iOS,4g,direct,190,,0,12.13,376.3,45,1
evt_fb0a40e73548459a,2025-10-03T18:52:54+08:00,S1563,sess_263e48191a77,34,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF575,Desktop,Chrome,macOS,wifi,lms,146,,0,10.68,913.6,105,0
evt_db27d158551e440b,2025-10-01T18:43:55+08:00,S1706,sess_6925624c0d26,38,view_hint,View Hint,/exercise/hints,BSDS3004,AI and Society,,,,Mobile,Chrome,Windows,wifi,internal_link,184,,0,35.52,587.8,22,0
evt_befbb07856464277,2025-10-01T01:46:54+08:00,S1035,sess_d599b6463781,23,open_resource,Open Resource,/resources/article,BSDS3003,Blockchain and FinTech Systems,,RES128,,Mobile,Safari,Linux,wifi,search,273,ERR_VALIDATION,0,4.24,529.0,91,0
evt_7982ccaeeba145d2,2025-09-26T01:14:04+08:00,S1099,sess_5bc2e9276612,25,view_analytics,View Analytics,/analytics/progress,BSDS3003,Blockchain and FinTech Systems,,,,Mobile,Firefox,Windows,ethernet,direct,236,ERR_TIMEOUT,0,21.69,1369.6,55,1
evt_eae596b13f994d83,2025-10-03T23:38:25+08:00,S1444,sess_548a0685faa9,1,view_analytics,View Analytics,/analytics/progress,BSDS3001,Data Analytics Foundations,,,,Tablet,Safari,Android,wifi,search,173,,0,22.13,1310.8,47,0
evt_77a1035838c74095,2025-10-02T20:44:56+08:00,S1032,sess_bde8f4cac70b,26,view_analytics,View Analytics,/analytics/progress,BSDS3001,Data Analytics Foundations,,,,Desktop,Safari,macOS,wifi,direct,186,ERR_500,0,1.59,1577.9,42,0
evt_c7cc5d6da4c949a2,2025-10-02T00:18:43+08:00,S1591,sess_e77a565db442,19,open_course,Open Course,/course/overview,BSDS3002,Machine Learning Applications,,,,Desktop,Chrome,Windows,ethernet,lms,205,ERR_500,0,11.3,118.4,86,1
evt_d569260bcfaf4993,2025-09-30T04:01:19+08:00,S1559,sess_62883a867116,29,write_reflection,Write Reflection,/reflection,BSDS3004,AI and Society,,,RF154,Laptop,Chrome,Windows,wifi,direct,132,ERR_500,0,34.8,602.4,41,1
evt_4679c15c55534076,2025-10-06T17:13:41+08:00,S1700,sess_0f9f29e41219,23,end_session,End Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,macOS,4g,direct,328,,0,29.57,689.3,90,1
evt_85c4be88cbc74c60,2025-10-04T22:02:56+08:00,S1430,sess_91b379b2f8a1,2,write_reflection,Write Reflection,/reflection,BSDS3004,AI and Society,,,RF934,Laptop,Chrome,macOS,wifi,direct,216,ERR_VALIDATION,0,22.42,994.5,59,0
evt_16d4a8f5c8ab4d93,2025-10-06T23:19:19+08:00,S1311,sess_b4ef2449e92c,4,submit_solution,Submit Solution,/exercise/submit,BSDS3001,Data Analytics Foundations,EX419,,,Laptop,Chrome,macOS,wifi,direct,141,,1,10.8,759.1,51,0
evt_566e01f3e4024329,2025-10-04T04:29:25+08:00,S1696,sess_33b4eaa2f670,31,view_hint,View Hint,/exercise/hints,BSDS3001,Data Analytics Foundations,,,,Laptop,Firefox,iOS,wifi,lms,178,ERR_VALIDATION,0,3.66,1269.8,77,0
evt_6f3ca61adae1484b,2025-10-04T17:05:50+08:00,S1733,sess_57a1175ee7ed,29,start_session,Start Session,/dashboard,BSDS3003,Blockchain and FinTech Systems,,,,Laptop,Safari,macOS,wifi,internal_link,222,,0,31.1,1191.7,6,1
evt_0fc1106c9a1a4ded,2025-10-07T22:13:41+08:00,S1661,sess_40029147a9c9,13,start_exercise,Start Exercise,/exercise,BSDS3004,AI and Society,EX665,,,Tablet,Chrome,macOS,wifi,direct,193,,0,2.12,1206.0,153,0
evt_65cf48b95a6c450b,2025-10-08T20:05:42+08:00,S1685,sess_cda860d08bb7,26,start_exercise,Start Exercise,/exercise,BSDS3001,Data Analytics Foundations,EX707,,,Tablet,Chrome,iOS,5g,direct,63,,0,27.24,1460.6,234,2
evt_b56a71b7d89f45f1,2025-10-04T01:27:24+08:00,S1258,sess_54c9a7b13c7e,7,submit_solution,Submit Solution,/exercise/submit,BSDS3001,Data Analytics Foundations,EX761,,,Laptop,Chrome,Windows,ethernet,direct,110,ERR_TIMEOUT,0,15.88,518.2,82,1
evt_ec2213127a514057,2025-10-08T21:23:07+08:00,S1045,sess_0170f6c70408,10,open_course,Open Course,/course/overview,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,iOS,wifi,direct,217,,0,20.01,116.2,86,1
evt_41ed0cd7bd9f4c55,2025-09-28T19:21:50+08:00,S1267,sess_37519817b6a1,28,edit_solution,Edit Solution,/exercise/edit,BSDS3003,Blockchain and FinTech Systems,EX813,,,Desktop,Chrome,Linux,wifi,search,64,,0,29.31,1564.4,364,3
evt_2c35d077aa86409e,2025-10-01T19:18:52+08:00,S1443,sess_6e9da5bb2e09,6,edit_solution,Edit Solution,/exercise/edit,BSDS3002,Machine Learning Applications,EX295,,,Tablet,Firefox,macOS,wifi,direct,276,ERR_500,0,14.81,1150.9,563,4
evt_45fea2c4246c414e,2025-10-05T03:33:58+08:00,S1234,sess_20f1bb3784e2,38,start_session,Start Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,Windows,wifi,internal_link,262,,0,3.5,952.2,115,1
evt_a95cdf92372b41e2,2025-09-24T16:27:33+08:00,S1833,sess_63246e648c91,8,end_session,End Session,/dashboard,BSDS3002,Machine Learning Applications,,,,Desktop,Chrome,Windows,wifi,internal_link,99,ERR_500,0,26.49,837.8,51,1
evt_b321d1ae6c344277,2025-10-07T05:19:12+08:00,S1527,sess_ce18d14fc64e,16,write_reflection,Write Reflection,/reflection,BSDS3003,Blockchain and FinTech Systems,,,RF518,Tablet,Chrome,iOS,wifi,lms,164,ERR_TIMEOUT,0,24.98,1098.8,67,1
evt_a114c523a2914a09,2025-09-27T22:07:46+08:00,S1368,sess_32ff19b90af5,4,start_exercise,Start Exercise,/exercise,BSDS3004,AI and Society,EX956,,,Desktop,Chrome,Linux,wifi,direct,237,,0,25.18,1002.6,422,0
evt_e207bf84592c49d0,2025-10-02T02:11:40+08:00,S1234,sess_20f1bb3784e2,21,end_session,End Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Laptop,Chrome,Windows,wifi,search,281,,0,41.37,928.7,91,1
evt_088ab701206c41ab,2025-10-02T18:23:36+08:00,S1984,sess_a2ec5088e32f,4,submit_solution,Submit Solution,/exercise/submit,BSDS3004,AI and Society,EX519,,,Laptop,Chrome,iOS,wifi,direct,190,ERR_TIMEOUT,0,26.27,949.8,78,1
evt_ebf61e090275462a,2025-10-06T01:09:38+08:00,S1305,sess_121f061bb855,19,edit_solution,Edit Solution,/exercise/edit,BSDS3003,Blockchain and FinTech Systems,EX215,,,Laptop,Safari,macOS,4g,direct,233,ERR_VALIDATION,0,25.61,920.6,459,0
evt_2b548822ecc7415c,2025-10-05T06:12:39+08:00,S1754,sess_147c1f7d6e7f,39,write_reflection,Write Reflection,/reflection,BSDS3004,AI and Society,,,RF181,Mobile,Chrome,macOS,4g,direct,245,ERR_TIMEOUT,0,16.7,191.6,10,1
evt_99eb721abd044dd7,2025-09-26T23:34:47+08:00,S1905,sess_899a84fbdfe6,3,view_hint,View Hint,/exercise/hints,BSDS3001,Data Analytics Foundations,,,,Desktop,Chrome,Windows,5g,lms,345,ERR_500,0,27.45,597.9,116,3
evt_ad142fb69cb64bfe,2025-10-08T04:23:06+08:00,S1982,sess_05a85927ba3b,20,open_course,Open Course,/course/overview,BSDS3004,AI and Society,,,,Mobile,Chrome,Linux,wifi,direct,97,,0,33.0,1120.5,40,0
evt_0a34ed91cc4c4e2a,2025-09-27T06:40:00+08:00,S1432,sess_35b24270e547,9,submit_solution,Submit Solution,/exercise/submit,BSDS3004,AI and Society,EX906,,,Mobile,Safari,Android,ethernet,direct,167,,1,10.81,961.7,93,0
evt_fac3c33e81ef4370,2025-09-24T20:45:07+08:00,S1007,sess_5f927a07f6e8,1,write_reflection,Write Reflection,/reflection,BSDS3002,Machine Learning Applications,,,RF404,Mobile,Safari,macOS,wifi,direct,312,ERR_500,0,37.11,1023.7,86,0
evt_bb3baf0a96724b99,2025-10-04T01:20:38+08:00,S1613,sess_ea49a1c346f1,16,submit_solution,Submit Solution,/exercise/submit,BSDS3003,Blockchain and FinTech Systems,EX429,,,Desktop,Chrome,Linux,4g,lms,287,,1,25.54,492.7,42,1
evt_b354b33d096a48ce,2025-10-03T22:28:04+08:00,S1673,sess_1d3cf7f12431,23,view_hint,View Hint,/exercise/hints,BSDS3002,Machine Learning Applications,,,,Laptop,Safari,Windows,wifi,direct,327,ERR_VALIDATION,0,29.9,1242.0,53,3
evt_d011f8b99adc4444,2025-10-06T00:44:08+08:00,S1913,sess_370796d339f4,9,open_resource,Open Resource,/resources/article,BSDS3001,Data Analytics Foundations,,RES183,,Laptop,Safari,macOS,ethernet,direct,167,,0,4.87,913.5,110,1
evt_9013c0d3e1494954,2025-10-09T02:09:18+08:00,S1256,sess_bf2a98a68342,6,view_hint,View Hint,/exercise/hints,BSDS3003,Blockchain and FinTech Systems,,,,Desktop,Chrome,Windows,ethernet,direct,295,ERR_500,0,31.82,921.5,75,1
evt_88f73ef61d884941,2025-09-25T00:33:24+08:00,S1402,sess_ffe8d5d31717,38,edit_solution,Edit Solution,/exercise/edit,BSDS3003,Blockchain and FinTech Systems,EX670,,,Laptop,Edge,macOS,5g,lms,64,,0,44.68,535.2,331,0
evt_32123a543f754e4b,2025-10-04T02:43:59+08:00,S1109,sess_873390952852,34,start_session,Start Session,/dashboard,BSDS3004,AI and Society,,,,Laptop,Firefox,Windows,wifi,lms,239,,0,19.99,0.7,64,0
evt_7f2d6e88d57447c6,2025-10-05T05:36:35+08:00,S1883,sess_9a1cadb6d885,28,submit_solution,Submit Solution,/exercise/submit,BSDS3002,Machine Learning Applications,EX790,,,Tablet,Safari,Linux,ethernet,email,174,ERR_VALIDATION,0,11.38,394.2,42,1
evt_c6cb136d91ed48f6,2025-09-26T17:18:22+08:00,S1449,sess_ac5f820a47c2,20,view_hint,View Hint,/exercise/hints,BSDS3002,Machine Learning Applications,,,,Desktop,Safari,macOS,4g,direct,300,ERR_VALIDATION,0,15.11,1662.3,96,0
evt_eca2d6f4a1ef477e,2025-10-05T23:42:20+08:00,S1374,sess_1962eddbf9fd,8,open_course,Open Course,/course/overview,BSDS3002,Machine Learning Applications,,,,Laptop,Chrome,Windows,4g,direct,200,,0,2.78,841.6,13,1
evt_abce384ff7a8499f,2025-09-29T04:00:04+08:00,S1714,sess_7cb0499e5ee1,22,edit_solution,Edit Solution,/exercise/edit,BSDS3004,AI and Society,EX588,,,Desktop,Safari,iOS,wifi,direct,217,,0,39.49,1344.6,423,3
evt_8b9a42aa53e74bbc,2025-09-28T00:15:44+08:00,S1466,sess_20b73e0116e7,29,start_session,Start Session,/dashboard,BSDS3001,Data Analytics Foundations,,,,Laptop,Safari,Windows,wifi,lms,184,ERR_TIMEOUT,0,21.27,563.1,112,1
evt_8c7557169b2f4d33,2025-10-04T03:05:22+08:00,S1262,sess_7dc1e2fb53f1,16,view_hint,View Hint,/exercise/hints,BSDS3003,Blockchain and FinTech Systems,,,,Desktop,Safari,Windows,4g,direct,223,ERR_VALIDATION,0,12.93,904.9,46,0
evt_69cb46d13d6348ed,2025-09-30T22:50:21+08:00,S1151,sess_c8b4744f18a4,25,start_session,Start Session,/dashboard,BSDS3004,AI and Society,,,,Laptop,Chrome,macOS,4g,direct,202,,0,16.54,1051.0,34,0
evt_4d2939b59152442f,2025-09-24T18:01:21+08:00,S1350,sess_2cbde01fce28,29,open_resource,Open Resource,/resources/article,BSDS3003,Blockchain and FinTech Systems,,RES194,,Laptop,Edge,Android,wifi,direct,294,ERR_TIMEOUT,0,5.5,627.0,60,0
